Samples - Plot 0	"Amplitude, V - Plot 0"
9502	0.046309
9503	0.0157353
9504	0.178361
9505	-0.0109353
9506	0.144535
9507	0.0440322
9508	0.099325
9509	0.0859897
9510	0.0137838
9511	0.101927
9512	0.0235414
9513	0.0170363
9514	-0.0685048
9515	0.0183374
9516	-0.0857431
9517	-0.115016
9518	-0.0350039
9519	-0.249019
9520	-0.134531
9521	-0.23048
9522	-0.163803
9523	-0.26268
9524	-0.157949
9525	-0.222349
9526	-0.176814
9527	-0.189824
9528	-0.163478
9529	-0.165755
9530	-0.168682
9531	-0.103307
9532	-0.129652
9533	-0.127701
9534	-0.142012
9535	-0.106234
9536	-0.125749
9537	-0.106884
9538	-0.123147
9539	-0.118594
9540	-0.106559
9541	-0.137133
9542	-0.014513
9543	-0.148191
9544	-0.0232948
9545	-0.10168
9546	0.0306969
9547	-0.0964764
9548	0.00435154
9549	-0.0174403
9550	-0.0912724
9551	0.00337578
9552	-0.0990784
9553	-0.0434604
9554	-0.0672038
9555	-0.0974522
9556	-0.0356544
9557	-0.143313
9558	-0.100705
9559	-0.0454119
9560	-0.177789
9561	-0.0876946
9562	-0.174537
9563	-0.152094
9564	-0.152094
9565	-0.138434
9566	-0.17226
9567	-0.232432
9568	-0.0854179
9569	-0.27569
9570	-0.200557
9571	-0.191125
9572	-0.214868
9573	-0.14624
9574	-0.181692
9575	-0.212916
9576	-0.1264
9577	-0.169007
9578	-0.1264
9579	-0.0242706
9580	-0.204135
9581	-0.0125615
9582	-0.0798886
9583	-0.0743593
9584	0.00305053
9585	-0.0444362
9586	-0.00150299
9587	-0.0619998
9588	0.107456
9589	-0.0437857
9590	-0.00312925
9591	0.0544403
9592	0.0212646
9593	0.050212
9594	0.0430565
9595	0.0433817
9596	0.0362262
9597	0.0505372
9598	0.0365514
9599	0.0534645
9600	-0.0268726
9601	0.0518383
9602	0.046309
9603	-0.00930902
9604	0.0319979
9605	0.0160606
9606	0.0167111
9607	-0.053218
9608	0.00923031
9609	-0.0232948
9610	-0.0307756
9611	0.0150848
9612	-0.0958259
9613	-0.0288241
9614	-0.0873694
9615	-0.0922481
9616	-0.0945249
9617	-0.116317
9618	-0.175513
9619	-0.114365
9620	-0.145264
9621	-0.17226
9622	-0.213242
9623	-0.161201
9624	-0.280894
9625	-0.262355
9626	-0.229179
9627	-0.288375
9628	-0.293579
9629	-0.297157
9630	-0.32773
9631	-0.358304
9632	-0.375542
9633	-0.364158
9634	-0.421728
9635	-0.3853
9636	-0.42498
9637	-0.401562
9638	-0.425631
9639	-0.466287
9640	-0.393756
9641	-0.441568
9642	-0.412946
9643	-0.463035
9644	-0.424005
9645	-0.447748
9646	-0.446447
9647	-0.433437
9648	-0.460108
9649	-0.449699
9650	-0.460433
9651	-0.4175
9652	-0.523532
9653	-0.429534
9654	-0.475069
9655	-0.400261
9656	-0.473118
9657	-0.425306
9658	-0.434738
9659	-0.44352
9660	-0.349522
9661	-0.432136
9662	-0.298132
9663	-0.376843
9664	-0.325779
9665	-0.275039
9666	-0.287399
9667	-0.195028
9668	-0.227228
9669	-0.199581
9670	-0.157298
9671	-0.194702
9672	-0.143313
9673	-0.156973
9674	-0.109812
9675	-0.10103
9676	-0.127375
9677	-0.108185
9678	-0.106234
9679	-0.0733836
9680	-0.104933
9681	-0.0720826
9682	-0.0350039
9683	-0.0428099
9684	-0.0271979
9685	-0.0372806
9686	-0.00995953
9687	-0.0203676
9688	0.00597779
9689	0.00695355
9690	-0.0616745
9691	0.0573675
9692	-0.0203676
9693	0.00500204
9694	0.0072788
9695	0.00044852
9696	0.0124828
9697	-0.0382564
9698	0.0420807
9699	0.00370103
9700	0.0485857
9701	0.0508625
9702	0.0228909
9703	0.0599695
9704	0.0189879
9705	0.0986745
9706	0.0349252
9707	0.0602948
9708	0.0879412
9709	0.0908684
9710	0.0108566
9711	0.0772079
9712	0.131525
9713	0.0267939
9714	0.0690766
9715	0.0889169
9716	0.0189879
9717	0.0241919
9718	-0.00508075
9719	0.042406
9720	-0.0164646
9721	0.045008
9722	-0.01061
9723	-0.0350039
9724	-0.00865852
9725	-0.0340281
9726	0.0264686
9727	-0.0258968
9728	-0.0154888
9729	0.0466342
9730	-0.0385817
9731	0.00597779
9732	0.00955556
9733	0.0479352
9734	0.00923031
9735	-0.00833327
9736	0.0947714
9737	-0.0284989
9738	-0.0151635
9739	0.0557413
9740	-0.011911
9741	0.0365514
9742	0.0648483
9743	0.0277696
9744	0.0261434
9745	0.0254929
9746	0.0824119
9747	0.0215899
9748	0.0814361
9749	0.0853392
9750	0.0339494
9751	0.135103
9752	0.0459837
9753	0.127297
9754	0.0788341
9755	0.128923
9756	0.0889169
9757	0.111685
9758	0.109408
9759	0.131525
9760	0.123068
9761	0.110709
9762	0.121117
9763	0.0889169
9764	0.15722
9765	0.0840381
9766	0.147137
9767	0.0833876
9768	0.11819
9769	0.0989997
9770	0.0859897
9771	0.127297
9772	0.148438
9773	0.143884
9774	0.127622
9775	0.135103
9776	0.177385
9777	0.124044
9778	0.128272
9779	0.140957
9780	0.15787
9781	0.166652
9782	0.116889
9783	0.140632
9784	0.120141
9785	0.157545
9786	0.13185
9787	0.123719
9788	0.152016
9789	0.139006
9790	0.137054
9791	0.148763
9792	0.156244
9793	0.169905
9794	0.129899
9795	0.161123
9796	0.147137
9797	0.142909
9798	0.158521
9799	0.145185
9800	0.132501
9801	0.145836
9802	0.109083
9803	0.130549
9804	0.111685
9805	0.139981
9806	0.096723
9807	0.0983492
9808	0.119491
9809	0.135103
9810	0.101276
9811	0.135753
9812	0.146486
9813	0.117539
9814	0.148763
9815	0.132826
9816	0.146161
9817	0.113961
9818	0.204706
9819	0.137054
9820	0.163074
9821	0.200153
9822	0.162424
9823	0.222595
9824	0.143559
9825	0.206333
9826	0.216415
9827	0.204706
9828	0.200478
9829	0.172181
9830	0.201779
9831	0.182264
9832	0.172832
9833	0.181939
9834	0.168929
9835	0.129899
9836	0.150715
9837	0.116563
9838	0.140957
9839	0.10648
9840	0.0872907
9841	0.0944462
9842	0.051513
9843	0.0908684
9844	0.0677756
9845	0.0628968
9846	0.0398039
9847	0.0290706
9848	0.0632221
9849	0.0313474
9850	0.0720038
9851	0.0284201
9852	0.0355757
9853	0.0560665
9854	0.0310222
9855	0.0560665
9856	0.052814
9857	0.0420807
9858	0.0547655
9859	0.0407797
9860	0.0440322
9861	0.0654988
9862	0.055416
9863	0.0241919
9864	0.0293959
9865	0.0372019
9866	0.0859897
9867	0.0385029
9868	0.0664746
9869	0.0440322
9870	0.045008
9871	0.0641978
9872	0.0479352
9873	0.100951
9874	0.0394787
9875	0.0664746
9876	0.0596443
9877	0.0703776
9878	0.0934704
9879	0.0749311
9880	0.0973735
9881	0.0544403
9882	0.055416
9883	0.0573675
9884	0.0498867
9885	0.0511877
9886	0.0274444
9887	0.0359009
9888	0.0258181
9889	0.0202889
9890	0.0128081
9891	0.0102061
9892	0.0199636
9893	0.00565254
9894	0.0225656
9895	0.0199636
9896	0.00565254
9897	0.0137838
9898	0.0251676
9899	0.0199636
9900	0.0297212
9901	0.0232161
9902	0.0115071
9903	0.0300464
9904	0.0359009
9905	0.0290706
9906	0.0261434
9907	0.0267939
9908	0.0329737
9909	0.0329737
9910	0.0407797
9911	0.0232161
9912	0.0261434
9913	0.0267939
9914	0.0189879
9915	0.0306969
9916	0.0222404
9917	0.0284201
9918	0.0206141
9919	0.0189879
9920	0.0212646
9921	-0.000527234
9922	0.0150848
9923	0.0219151
9924	0.0290706
9925	0.0251676
9926	0.0228909
9927	0.043707
9928	0.0238666
9929	0.0505372
9930	0.0453332
9931	0.0420807
9932	0.0589938
9933	0.0417555
9934	0.0658241
9935	0.0511877
9936	0.0583433
9937	0.0544403
9938	0.0661493
9939	0.0788341
9940	0.0807856
9941	0.0963977
9942	0.101602
9943	0.101602
9944	0.103553
9945	0.112335
9946	0.117214
9947	0.114612
9948	0.144535
9949	0.160147
9950	0.103878
9951	0.0869654
9952	0.0944462
9953	0.117539
9954	0.109408
9955	0.0807856
9956	0.0521635
9957	0.0368767
9958	0.0404544
9959	0.0453332
9960	0.0225656
9961	0.00435154
9962	-0.00638176
9963	-0.0122363
9964	-0.0245958
9965	-0.0223191
9966	-0.0177656
9967	-0.0450867
9968	-0.0668785
9969	-0.0955007
9970	-0.122822
9971	-0.141361
9972	-0.16608
9973	-0.189498
9974	-0.220722
9975	-0.246743
9976	-0.262355
9977	-0.263981
9978	-0.264306
9979	-0.244141
9980	-0.220722
9981	-0.195028
9982	-0.163153
9983	-0.134531
9984	-0.10721
9985	-0.0795633
9986	-0.0187413
9987	0.0401292
9988	0.111034
9989	0.179012
9990	0.243411
9991	0.303258
9992	0.353346
9993	0.407989
9994	0.440188
9995	0.488326
9996	0.509467
9997	0.530934
9998	0.558255
9999	0.578746
10000	0.604766
10001	0.622004
10002	0.663311
10003	0.697137
10004	0.725759
10005	0.736167
10006	0.684127
10007	0.503287
10008	0.263577
10009	0.0807856
10010	-0.117943
10011	-0.271462
10012	-0.403189
10013	-0.481899
10014	-0.611675
10015	-0.694939
10016	-0.694614
10017	-0.632816
10018	-0.544348
10019	-0.444821
10020	-0.321225
10021	-0.278292
10022	-0.241539
10023	-0.205436
10024	-0.163153
10025	-0.153721
10026	-0.168357
10027	-0.197304
10028	-0.313744
10029	-0.473118
10030	-0.584028
10031	-0.658186
10032	-0.71543
10033	-0.752183
10034	-0.693313
10035	-0.671196
10036	-0.597038
10037	-0.486128
10038	-0.333585
10039	-0.230805
10040	-0.123147
10041	-0.00865852
10042	0.0368767
10043	0.0876159
10044	0.142909
10045	0.224222
10046	0.248615
10047	0.281791
10048	0.325375
10049	0.361803
10050	0.426853
10051	0.532235
10052	0.660058
10053	0.734541
10054	0.833743
10055	0.949532
10056	1.03898
10057	1.1372
10058	1.24681
10059	1.40749
10060	1.36488
10061	1.00548
10062	0.588178
10063	0.202104
10064	-0.133555
10065	-0.363508
10066	-0.46271
10067	-0.553455
10068	-0.791214
10069	-0.913508
10070	-0.901474
10071	-0.735596
10072	-0.527435
10073	-0.239262
10074	-0.0226443
10075	0.0072788
10076	0.0199636
10077	0.0394787
10078	0.0950967
10079	0.0446827
10080	-0.0154888
10081	-0.164779
10082	-0.416524
10083	-0.646802
10084	-0.759014
10085	-0.754785
10086	-0.769747
10087	-0.787636
10088	-0.778854
10089	-0.757062
10090	-0.686808
10091	-0.511823
10092	-0.290652
10093	-0.138759
10094	-0.062325
10095	-0.0242706
10096	-0.0376059
10097	-0.0769613
10098	-0.0841169
10099	-0.0659028
10100	-0.109812
10101	-0.169658
10102	-0.175187
10103	-0.150143
10104	-0.0818401
10105	0.0300464
10106	0.184866
10107	0.294151
10108	0.388474
10109	0.508817
10110	0.666889
10111	0.826262
10112	0.968722
10113	1.08679
10114	1.15477
10115	1.19022
10116	1.22535
10117	1.31284
10118	1.40749
10119	1.28877
10120	0.741371
10121	0.256747
10122	-0.231781
10123	-0.495235
10124	-0.66339
10125	-0.609073
10126	-0.63737
10127	-0.823088
10128	-0.866021
10129	-0.758688
10130	-0.478322
10131	-0.195028
10132	0.118515
10133	0.26748
10134	0.155919
10135	0.0703776
10136	-0.0135373
10137	-0.0255716
10138	-0.175513
10139	-0.291302
10140	-0.518328
10141	-0.810078
10142	-0.993195
10143	-1.01401
10144	-0.900498
10145	-0.821137
10146	-0.687784
10147	-0.591184
10148	-0.524507
10149	-0.403189
10150	-0.217145
10151	-0.0245958
10152	0.0310222
10153	0.0482605
10154	-0.013212
10155	-0.117293
10156	-0.179741
10157	-0.178765
10158	-0.164779
10159	-0.245116
10160	-0.284797
10161	-0.297807
10162	-0.238937
10163	-0.106559
10164	0.0924947
10165	0.268456
10166	0.345215
10167	0.428154
10168	0.511419
10169	0.612897
10170	0.718929
10171	0.834393
10172	0.941726
10173	0.928716
10174	0.957338
10175	0.999296
10176	1.08126
10177	1.22665
10178	1.25397
10179	0.890987
10180	0.373837
10181	-0.0727331
10182	-0.40449
10183	-0.585004
10184	-0.58663
10185	-0.554105
10186	-0.697541
10187	-0.81951
10188	-0.756412
10189	-0.537192
10190	-0.260728
10191	0.0323232
10192	0.219993
10193	0.161448
10194	0.0115071
10195	-0.0818401
10196	-0.135832
10197	-0.240238
10198	-0.371964
10199	-0.532313
10200	-0.777553
10201	-0.958718
10202	-0.964573
10203	-0.842278
10204	-0.715105
10205	-0.591184
10206	-0.473768
10207	-0.426932
10208	-0.363183
10209	-0.225926
10210	-0.0756603
10211	-0.0346786
10212	-0.0502907
10213	-0.113064
10214	-0.220397
10215	-0.310167
10216	-0.333259
10217	-0.312769
10218	-0.325128
10219	-0.318298
10220	-0.255199
10221	-0.157298
10222	-0.0252463
10223	0.148763
10224	0.31887
10225	0.397581
10226	0.437586
10227	0.492554
10228	0.549473
10229	0.643145
10230	0.752105
10231	0.841549
10232	0.878302
10233	0.889686
10234	0.910827
10235	0.983033
10236	1.13493
10237	1.28812
10238	1.18144
10239	0.652903
10240	0.13803
10241	-0.285773
10242	-0.554105
10243	-0.614927
10244	-0.551178
10245	-0.567115
10246	-0.77365
10247	-0.793165
10248	-0.627612
10249	-0.339765
10250	-0.0258968
10251	0.223571
10252	0.267155
10253	0.0505372
10254	-0.115016
10255	-0.210965
10256	-0.294555
10257	-0.427908
10258	-0.563538
10259	-0.74763
10260	-0.964573
10261	-0.996122
10262	-0.840652
10263	-0.629564
10264	-0.468889
10265	-0.343668
10266	-0.285773
10267	-0.32155
10268	-0.26333
10269	-0.160226
10270	-0.0912724
10271	-0.138434
10272	-0.199906
10273	-0.293254
10274	-0.410669
10275	-0.410019
10276	-0.347896
10277	-0.302035
10278	-0.304963
10279	-0.253898
10280	-0.172585
10281	-0.0759856
10282	0.0921694
10283	0.257072
10284	0.363104
10285	0.386522
10286	0.415795
10287	0.441815
10288	0.482796
10289	0.582649
10290	0.700715
10291	0.808698
10292	0.848704
10293	0.858787
10294	0.926765
10295	0.999621
10296	1.19184
10297	1.3639
10298	1.36846
10299	0.976528
10300	0.330253
10301	-0.171935
10302	-0.539794
10303	-0.673473
10304	-0.629238
10305	-0.596713
10306	-0.696565
10307	-0.806175
10308	-0.637044
10309	-0.354401
10310	-0.00280399
10311	0.283743
10312	0.367332
10313	0.21544
10314	-0.0733836
10315	-0.21812
10316	-0.360906
10317	-0.495885
10318	-0.652982
10319	-0.814632
10320	-0.978884
10321	-1.04198
10322	-0.855613
10323	-0.594111
10324	-0.347571
10325	-0.198931
10326	-0.122822
10327	-0.157949
10328	-0.222349
10329	-0.18527
10330	-0.158274
10331	-0.193076
10332	-0.298132
10333	-0.387902
10334	-0.468564
10335	-0.496861
10336	-0.37912
10337	-0.274389
10338	-0.219421
10339	-0.191775
10340	-0.128351
10341	-0.0551695
10342	0.042406
10343	0.206007
10344	0.291223
10345	0.320821
10346	0.323098
10347	0.338385
10348	0.35172
10349	0.412217
10350	0.520851
10351	0.625907
10352	0.73259
10353	0.809024
10354	0.891312
10355	0.996368
10356	1.10793
10357	1.25299
10358	1.37561
10359	1.41822
10360	1.09069
10361	0.464582
10362	-0.1264
10363	-0.510847
10364	-0.772999
10365	-0.737222
10366	-0.666967
10367	-0.623059
10368	-0.702745
10369	-0.527109
10370	-0.247393
10371	0.0641978
10372	0.322447
10373	0.434334
10374	0.294476
10375	-0.0275231
10376	-0.285448
10377	-0.467588
10378	-0.661763
10379	-0.801622
10380	-0.894643
10381	-0.960995
10382	-0.973029
10383	-0.782432
10384	-0.468239
10385	-0.215518
10386	-0.0180908
10387	0.0622463
10388	0.0160606
10389	-0.127701
10390	-0.223324
10391	-0.273413
10392	-0.365134
10393	-0.44352
10394	-0.504992
10395	-0.517027
10396	-0.49621
10397	-0.373916
10398	-0.212591
10399	-0.110137
10400	-0.0629755
10401	-0.0268726
10402	-0.00443025
10403	0.00857981
10404	0.0720038
10405	0.160147
10406	0.189745
10407	0.212838
10408	0.258048
10409	0.286995
10410	0.310413
10411	0.391726
10412	0.522802
10413	0.62981
10414	0.771945
10415	0.925464
10416	1.02369
10417	1.07475
10418	1.1398
10419	1.24226
10420	1.31837
10421	1.40976
10422	1.1655
10423	0.558905
10424	-0.171935
10425	-0.586305
10426	-0.886187
10427	-0.789913
10428	-0.628913
10429	-0.441568
10430	-0.501089
10431	-0.407092
10432	-0.162502
10433	0.111685
10434	0.366031
10435	0.46751
10436	0.335783
10437	-0.0746846
10438	-0.448398
10439	-0.681279
10440	-0.845531
10441	-0.904726
10442	-0.878056
10443	-0.837074
10444	-0.797068
10445	-0.638345
10446	-0.32155
10447	-0.0554947
10448	0.119165
10449	0.178686
10450	0.0720038
10451	-0.163153
10452	-0.370338
10453	-0.459782
10454	-0.527109
10455	-0.551828
10456	-0.52841
10457	-0.478647
10458	-0.405465
10459	-0.269185
10460	-0.101355
10461	0.0150848
10462	0.0518383
10463	0.0293959
10464	-0.0304504
10465	-0.0818401
10466	-0.0659028
10467	0.0232161
10468	0.0996502
10469	0.146486
10470	0.194949
10471	0.237882
10472	0.266504
10473	0.337734
10474	0.445393
10475	0.560206
10476	0.694535
10477	0.844476
10478	0.95246
10479	0.998645
10480	1.06272
10481	1.09134
10482	1.13102
10483	1.24584
10484	1.34244
10485	1.19184
10486	0.606067
10487	-0.0837916
10488	-0.511172
10489	-0.853662
10490	-0.746004
10491	-0.551828
10492	-0.332284
10493	-0.402538
10494	-0.316672
10495	-0.13323
10496	0.0700523
10497	0.286995
10498	0.40929
10499	0.258373
10500	-0.132579
10501	-0.513124
10502	-0.723236
10503	-0.903425
10504	-0.89627
10505	-0.8065
10506	-0.730717
10507	-0.673147
10508	-0.511497
10509	-0.235359
10510	-0.0229696
10511	0.149088
10512	0.170555
10513	0.0209394
10514	-0.251947
10515	-0.464661
10516	-0.568742
10517	-0.625335
10518	-0.563212
10519	-0.478972
10520	-0.399611
10521	-0.323502
10522	-0.187222
10523	-0.0551695
10524	0.0141091
10525	0.0547655
10526	0.00044852
10527	-0.0964764
10528	-0.162828
10529	-0.137458
10530	-0.0480139
10531	0.046309
10532	0.134452
10533	0.175434
10534	0.222921
10535	0.285369
10536	0.357249
10537	0.440839
10538	0.547196
10539	0.658757
10540	0.758935
10541	0.854234
10542	0.910827
10543	0.958965
10544	1.01914
10545	1.038
10546	1.08419
10547	1.1951
10548	1.32032
10549	1.14501
10550	0.481821
10551	-0.131929
10552	-0.55996
10553	-0.832195
10554	-0.669895
10555	-0.427257
10556	-0.256825
10557	-0.36611
10558	-0.261379
10559	-0.106559
10560	0.0349252
10561	0.262276
10562	0.31952
10563	0.141282
10564	-0.309516
10565	-0.59216
10566	-0.823413
10567	-0.944407
10568	-0.850084
10569	-0.691036
10570	-0.59216
10571	-0.535241
10572	-0.350173
10573	-0.147541
10574	0.000773772
10575	0.136078
10576	0.099325
10577	-0.111763
10578	-0.397985
10579	-0.576873
10580	-0.669244
10581	-0.659161
10582	-0.512148
10583	-0.392455
10584	-0.308866
10585	-0.239262
10586	-0.136482
10587	-0.0528927
10588	-0.0236201
10589	-0.00638176
10590	-0.102981
10591	-0.179416
10592	-0.200882
10593	-0.130628
10594	-0.0249211
10595	0.0723291
10596	0.149414
10597	0.178036
10598	0.245688
10599	0.307486
10600	0.373837
10601	0.45515
10602	0.550123
10603	0.672743
10604	0.765115
10605	0.854559
10606	0.939449
10607	1.01003
10608	1.06695
10609	1.06565
10610	1.15184
10611	1.24909
10612	1.35284
10613	1.14111
10614	0.525404
10615	-0.159575
10616	-0.597364
10617	-0.856914
10618	-0.690386
10619	-0.444821
10620	-0.250646
10621	-0.302035
10622	-0.227553
10623	-0.0932239
10624	0.0495615
10625	0.233329
10626	0.274635
10627	0.0843634
10628	-0.344969
10629	-0.676725
10630	-0.918062
10631	-0.991894
10632	-0.86472
10633	-0.652656
10634	-0.516051
10635	-0.43799
10636	-0.296181
10637	-0.121521
10638	0.0108566
10639	0.121117
10640	0.0775331
10641	-0.137458
10642	-0.438966
10643	-0.656559
10644	-0.721935
10645	-0.713478
10646	-0.525158
10647	-0.361231
10648	-0.245767
10649	-0.182018
10650	-0.0750098
10651	0.0128081
10652	0.0163858
10653	0.0232161
10654	-0.0857431
10655	-0.204135
10656	-0.259427
10657	-0.203809
10658	-0.0948502
10659	0.0222404
10660	0.136078
10661	0.160147
10662	0.167628
10663	0.206333
10664	0.251543
10665	0.317894
10666	0.401158
10667	0.516623
10668	0.594683
10669	0.68738
10670	0.743973
10671	0.816504
10672	0.886759
10673	0.926439
10674	0.960916
10675	1.04548
10676	1.14566
10677	1.32455
10678	1.38927
10679	1.1372
10680	0.437261
10681	-0.244466
10682	-0.648753
10683	-0.897896
10684	-0.669569
10685	-0.463685
10686	-0.290977
10687	-0.350173
10688	-0.250971
10689	-0.0782623
10690	0.0498867
10691	0.274961
10692	0.262601
10693	0.0466342
10694	-0.403189
10695	-0.730066
10696	-0.953189
10697	-1.00783
10698	-0.841302
10699	-0.640622
10700	-0.513449
10701	-0.414898
10702	-0.258126
10703	-0.0727331
10704	0.0417555
10705	0.138355
10706	0.0521635
10707	-0.191775
10708	-0.450025
10709	-0.649729
10710	-0.731693
10711	-0.684206
10712	-0.516701
10713	-0.341391
10714	-0.222674
10715	-0.100379
10716	-0.0206928
10717	0.0430565
10718	0.0498867
10719	-0.00735751
10720	-0.117618
10721	-0.236335
10722	-0.266908
10723	-0.241864
10724	-0.130953
10725	-0.00963428
10726	0.0895674
10727	0.141933
10728	0.155919
10729	0.17706
10730	0.230401
10731	0.327977
10732	0.430756
10733	0.520851
10734	0.591756
10735	0.666238
10736	0.741046
10737	0.775523
10738	0.859438
10739	0.897492
10740	0.94693
10741	1.01588
10742	1.05361
10743	1.1977
10744	1.30633
10745	1.32552
10746	0.797965
10747	0.0072788
10748	-0.450675
10749	-0.87773
10750	-0.837074
10751	-0.587931
10752	-0.294555
10753	-0.303662
10754	-0.292928
10755	-0.133555
10756	-0.0441109
10757	0.104204
10758	0.274635
10759	0.159822
10760	-0.209013
10761	-0.639646
10762	-0.905052
10763	-1.07939
10764	-0.986364
10765	-0.674774
10766	-0.505643
10767	-0.389528
10768	-0.298458
10769	-0.123798
10770	-0.0480139
10771	0.0667998
10772	0.130874
10773	-0.0402079
10774	-0.304637
10775	-0.529061
10776	-0.627287
10777	-0.681279
10778	-0.584679
10779	-0.391479
10780	-0.30789
10781	-0.21747
10782	-0.100379
10783	-0.00247874
10784	0.0196384
10785	0.0300464
10786	-0.0034545
10787	-0.161527
10788	-0.270486
10789	-0.313094
10790	-0.255524
10791	-0.175838
10792	-0.0372806
10793	0.0596443
10794	0.0720038
10795	0.107131
10796	0.154943
10797	0.219017
10798	0.284718
10799	0.368308
10800	0.427178
10801	0.460354
10802	0.535487
10803	0.621354
10804	0.700064
10805	0.796989
10806	0.82984
10807	0.880579
10808	0.915706
10809	0.964169
10810	1.08451
10811	1.24161
10812	1.40749
10813	1.31804
10814	0.639893
10815	-0.11469
10816	-0.610374
10817	-0.971403
10818	-0.826341
10819	-0.544022
10820	-0.272763
10821	-0.319924
10822	-0.246417
10823	-0.119895
10824	-0.0512665
10825	0.152666
10826	0.254795
10827	0.0934704
10828	-0.335536
10829	-0.724537
10830	-0.985714
10831	-1.08427
10832	-0.885536
10833	-0.575897
10834	-0.430184
10835	-0.329031
10836	-0.24284
10837	-0.128026
10838	-0.058422
10839	0.0697271
10840	0.103878
10841	-0.0876946
10842	-0.328381
10843	-0.548251
10844	-0.65786
10845	-0.635743
10846	-0.474093
10847	-0.344643
10848	-0.289351
10849	-0.215518
10850	-0.118268
10851	-0.0411837
10852	0.0362262
10853	0.048911
10854	-0.0441109
10855	-0.186246
10856	-0.256825
10857	-0.26886
10858	-0.246417
10859	-0.126725
10860	-0.0509412
10861	-0.0236201
10862	-0.011911
10863	0.0267939
10864	0.0778584
10865	0.141608
10866	0.250242
10867	0.321797
10868	0.349443
10869	0.394653
10870	0.443441
10871	0.501986
10872	0.578095
10873	0.676972
10874	0.744624
10875	0.767717
10876	0.826587
10877	0.874724
10878	0.931318
10879	1.03247
10880	1.17883
10881	1.31381
10882	1.36163
10883	0.93327
10884	0.0785089
10885	-0.447748
10886	-0.902775
10887	-0.931722
10888	-0.669895
10889	-0.343668
10890	-0.237636
10891	-0.250646
10892	-0.117293
10893	-0.0496402
10894	0.0310222
10895	0.222921
10896	0.146812
10897	-0.155997
10898	-0.596063
10899	-0.881959
10900	-1.02767
10901	-0.966199
10902	-0.641273
10903	-0.452952
10904	-0.343017
10905	-0.285773
10906	-0.215193
10907	-0.140711
10908	-0.0428099
10909	0.0814361
10910	0.00370103
10911	-0.224625
10912	-0.432786
10913	-0.595087
10914	-0.60582
10915	-0.477346
10916	-0.298132
10917	-0.254874
10918	-0.239587
10919	-0.185921
10920	-0.153721
10921	-0.0685048
10922	0.0206141
10923	0.0128081
10924	-0.105583
10925	-0.225276
10926	-0.268534
10927	-0.284472
10928	-0.211941
10929	-0.0681795
10930	-0.0112605
10931	0.0121576
10932	0.0280949
10933	0.0687513
10934	0.0950967
10935	0.174133
10936	0.264553
10937	0.286995
10938	0.31334
10939	0.357575
10940	0.401158
10941	0.459378
10942	0.536788
10943	0.602814
10944	0.649325
10945	0.703967
10946	0.748852
10947	0.778125
10948	0.86204
10949	0.958965
10950	1.06239
10951	1.18371
10952	1.31219
10953	1.13948
10954	0.437586
10955	-0.202834
10956	-0.634117
10957	-0.926193
10958	-0.766169
10959	-0.47019
10960	-0.261379
10961	-0.277967
10962	-0.209013
10963	-0.118919
10964	-0.125424
10965	0.0505372
10966	0.135428
10967	-0.0356544
10968	-0.377168
10969	-0.694289
10970	-0.888138
10971	-0.965223
10972	-0.765844
10973	-0.49556
10974	-0.393106
10975	-0.309516
10976	-0.277316
10977	-0.235034
10978	-0.179416
10979	-0.049315
10980	0.0193131
10981	-0.109812
10982	-0.279268
10983	-0.435714
10984	-0.534265
10985	-0.496861
10986	-0.352775
10987	-0.25585
10988	-0.252597
10989	-0.219747
10990	-0.186571
10991	-0.144939
10992	-0.0441109
10993	0.0271191
10994	-0.00670701
10995	-0.0977774
10996	-0.171935
10997	-0.231131
10998	-0.217145
10999	-0.105258
11000	-0.0109353
11001	0.00597779
11002	0.0183374
11003	0.00240003
11004	0.00857981
11005	0.0798099
11006	0.174458
11007	0.228125
11008	0.258698
11009	0.295777
11010	0.317243
11011	0.343264
11012	0.409615
11013	0.46198
11014	0.532235
11015	0.596309
11016	0.625257
11017	0.63664
11018	0.68185
11019	0.739745
11020	0.836345
11021	0.91408
11022	1.04418
11023	1.12517
11024	1.15379
11025	0.810975
11026	-0.000852486
11027	-0.465312
11028	-0.69624
11029	-0.760315
11030	-0.470841
11031	-0.218446
11032	-0.137783
11033	-0.250646
11034	-0.21812
11035	-0.158274
11036	-0.175187
11037	0.0144343
11038	0.046309
11039	-0.182343
11040	-0.498812
11041	-0.733319
11042	-0.839025
11043	-0.836749
11044	-0.589232
11045	-0.344969
11046	-0.304963
11047	-0.26951
11048	-0.276991
11049	-0.26333
11050	-0.207387
11051	-0.0717573
11052	-0.00117774
11053	-0.115992
11054	-0.224625
11055	-0.329682
11056	-0.413597
11057	-0.36676
11058	-0.24967
11059	-0.182018
11060	-0.22365
11061	-0.210314
11062	-0.200882
11063	-0.17226
11064	-0.0717573
11065	0.0121576
11066	0.00109902
11067	-0.0639513
11068	-0.137783
11069	-0.183319
11070	-0.185921
11071	-0.102981
11072	-0.0441109
11073	-0.0174403
11074	-0.000527234
11075	0.0209394
11076	0.0440322
11077	0.0931452
11078	0.164375
11079	0.21544
11080	0.236906
11081	0.256747
11082	0.260975
11083	0.283417
11084	0.335132
11085	0.386847
11086	0.420999
11087	0.450271
11088	0.464257
11089	0.490277
11090	0.53939
11091	0.625582
11092	0.706569
